manual_file,task_id,difficulty,domain,task_type,pde_system,model,model_display,facet,facet_id,human_score,auto_score,workbook_initial_score,manual_minus_auto,abs_diff,human_notes,auto_rationale,matched_auto
manual_scoring_selected_02_03_15_22_23_24_v0.3_compare.xlsx,hard_plus_rayleigh_benard_024,hard_plus,thermal_fluid_dynamics,coupled_multiphysics_modeling,Rayleigh-Benard convection under Boussinesq approximation,Pro/moonshotai/Kimi-K2.6,Kimi-K2.6,Model Choice,model_choice,4.5,5,5,-0.5,0.5,,core_cue_ratio=1.00; reference_item_match=7/10,yes
manual_scoring_selected_02_03_15_22_23_24_v0.3_compare.xlsx,hard_plus_rayleigh_benard_024,hard_plus,thermal_fluid_dynamics,coupled_multiphysics_modeling,Rayleigh-Benard convection under Boussinesq approximation,Pro/zai-org/GLM-4.7,GLM-4.7,Model Choice,model_choice,5,5,5,0,0,,core_cue_ratio=1.00; reference_item_match=8/10,yes
manual_scoring_selected_02_03_15_22_23_24_v0.3_compare.xlsx,hard_plus_rayleigh_benard_024,hard_plus,thermal_fluid_dynamics,coupled_multiphysics_modeling,Rayleigh-Benard convection under Boussinesq approximation,deepseek-ai/DeepSeek-V4-Flash,DeepSeek-V4-Flash,Training Strategy,training_strategy,5,5,5,0,0,,core_cue_ratio=1.00; reference_item_match=14/20,yes
manual_scoring_selected_02_03_15_22_23_24_v0.3_compare.xlsx,hard_plus_rayleigh_benard_024,hard_plus,thermal_fluid_dynamics,coupled_multiphysics_modeling,Rayleigh-Benard convection under Boussinesq approximation,Pro/moonshotai/Kimi-K2.6,Kimi-K2.6,Training Strategy,training_strategy,4.5,4,4,0.5,0.5,,core_cue_ratio=1.00; reference_item_match=12/20,yes
manual_scoring_selected_02_03_15_22_23_24_v0.3_compare.xlsx,hard_plus_rayleigh_benard_024,hard_plus,thermal_fluid_dynamics,coupled_multiphysics_modeling,Rayleigh-Benard convection under Boussinesq approximation,Pro/zai-org/GLM-4.7,GLM-4.7,Training Strategy,training_strategy,4.5,4,4,0.5,0.5,,core_cue_ratio=1.00; reference_item_match=8/20,yes
manual_scoring_selected_02_03_15_22_23_24_v0.3_compare.xlsx,hard_plus_rayleigh_benard_024,hard_plus,thermal_fluid_dynamics,coupled_multiphysics_modeling,Rayleigh-Benard convection under Boussinesq approximation,deepseek-ai/DeepSeek-V4-Flash,DeepSeek-V4-Flash,Validation Failure Risks,validation_failure_risks,4.5,4,4,0.5,0.5,,core_cue_ratio=1.00; reference_item_match=4/17,yes
manual_scoring_selected_02_03_15_22_23_24_v0.3_compare.xlsx,hard_plus_rayleigh_benard_024,hard_plus,thermal_fluid_dynamics,coupled_multiphysics_modeling,Rayleigh-Benard convection under Boussinesq approximation,Pro/moonshotai/Kimi-K2.6,Kimi-K2.6,Validation Failure Risks,validation_failure_risks,5,5,5,0,0,,core_cue_ratio=1.00; reference_item_match=11/17,yes
manual_scoring_selected_02_03_15_22_23_24_v0.3_compare.xlsx,hard_plus_rayleigh_benard_024,hard_plus,thermal_fluid_dynamics,coupled_multiphysics_modeling,Rayleigh-Benard convection under Boussinesq approximation,Pro/zai-org/GLM-4.7,GLM-4.7,Validation Failure Risks,validation_failure_risks,5,4,4,1,1,,core_cue_ratio=0.60; reference_item_match=8/17,yes
manual_scoring_selected_02_03_15_22_23_24_v0.3_compare.xlsx,hard_plus_euler_shock_023,hard_plus,compressible_flow,discontinuous_solution_modeling,Compressible Euler equations with shocks,deepseek-ai/DeepSeek-V4-Flash,DeepSeek-V4-Flash,Problem Formalization,problem_formalization,5,3,5,2,2,,"core_cue_ratio=0.60; reference_item_match=3/3; pf_strict_cap<=4: 5 requires known/unknown split, task type, missing-spec handling, task-specific decision, and high reference match; pf_strict_cap<=3: missing workflow-changing task-type/data-role distinction",yes
manual_scoring_selected_02_03_15_22_23_24_v0.3_compare.xlsx,hard_plus_euler_shock_023,hard_plus,compressible_flow,discontinuous_solution_modeling,Compressible Euler equations with shocks,Pro/moonshotai/Kimi-K2.6,Kimi-K2.6,Problem Formalization,problem_formalization,4.5,3,5,1.5,1.5,,"core_cue_ratio=0.80; reference_item_match=3/3; pf_strict_cap<=4: 5 requires known/unknown split, task type, missing-spec handling, task-specific decision, and high reference match; pf_strict_cap<=3: missing workflow-changing task-type/data-role distinction",yes
manual_scoring_selected_02_03_15_22_23_24_v0.3_compare.xlsx,hard_plus_euler_shock_023,hard_plus,compressible_flow,discontinuous_solution_modeling,Compressible Euler equations with shocks,Pro/zai-org/GLM-4.7,GLM-4.7,Problem Formalization,problem_formalization,5,3,5,2,2,,"core_cue_ratio=1.00; reference_item_match=3/3; pf_strict_cap<=4: 5 requires known/unknown split, task type, missing-spec handling, task-specific decision, and high reference match; pf_strict_cap<=3: missing workflow-changing task-type/data-role distinction",yes
manual_scoring_selected_02_03_15_22_23_24_v0.3_compare.xlsx,hard_plus_euler_shock_023,hard_plus,compressible_flow,discontinuous_solution_modeling,Compressible Euler equations with shocks,deepseek-ai/DeepSeek-V4-Flash,DeepSeek-V4-Flash,Physics Constraints,physics_constraints,4.5,5,5,-0.5,0.5,,core_cue_ratio=0.80; reference_item_match=10/11,yes
manual_scoring_selected_02_03_15_22_23_24_v0.3_compare.xlsx,hard_plus_euler_shock_023,hard_plus,compressible_flow,discontinuous_solution_modeling,Compressible Euler equations with shocks,Pro/moonshotai/Kimi-K2.6,Kimi-K2.6,Physics Constraints,physics_constraints,4,5,5,-1,1,,core_cue_ratio=1.00; reference_item_match=9/11,yes
manual_scoring_selected_02_03_15_22_23_24_v0.3_compare.xlsx,hard_plus_euler_shock_023,hard_plus,compressible_flow,discontinuous_solution_modeling,Compressible Euler equations with shocks,Pro/zai-org/GLM-4.7,GLM-4.7,Physics Constraints,physics_constraints,5,4,4,1,1,,core_cue_ratio=0.80; reference_item_match=6/11,yes
manual_scoring_selected_02_03_15_22_23_24_v0.3_compare.xlsx,hard_plus_euler_shock_023,hard_plus,compressible_flow,discontinuous_solution_modeling,Compressible Euler equations with shocks,deepseek-ai/DeepSeek-V4-Flash,DeepSeek-V4-Flash,Model Choice,model_choice,5,5,5,0,0,,core_cue_ratio=1.00; reference_item_match=8/9,yes
manual_scoring_selected_02_03_15_22_23_24_v0.3_compare.xlsx,hard_plus_euler_shock_023,hard_plus,compressible_flow,discontinuous_solution_modeling,Compressible Euler equations with shocks,Pro/moonshotai/Kimi-K2.6,Kimi-K2.6,Model Choice,model_choice,5,5,5,0,0,,core_cue_ratio=1.00; reference_item_match=6/9,yes
manual_scoring_selected_02_03_15_22_23_24_v0.3_compare.xlsx,hard_plus_euler_shock_023,hard_plus,compressible_flow,discontinuous_solution_modeling,Compressible Euler equations with shocks,Pro/zai-org/GLM-4.7,GLM-4.7,Model Choice,model_choice,3,2,2,1,1,,core_cue_ratio=1.00; reference_item_match=4/9; cap<= 2: smooth strong-form PINN without weak/integral/conservative shock-aware treatment,yes
manual_scoring_selected_02_03_15_22_23_24_v0.3_compare.xlsx,hard_plus_euler_shock_023,hard_plus,compressible_flow,discontinuous_solution_modeling,Compressible Euler equations with shocks,deepseek-ai/DeepSeek-V4-Flash,DeepSeek-V4-Flash,Training Strategy,training_strategy,4.5,4,4,0.5,0.5,,core_cue_ratio=1.00; reference_item_match=10/16,yes
manual_scoring_selected_02_03_15_22_23_24_v0.3_compare.xlsx,hard_plus_euler_shock_023,hard_plus,compressible_flow,discontinuous_solution_modeling,Compressible Euler equations with shocks,Pro/moonshotai/Kimi-K2.6,Kimi-K2.6,Training Strategy,training_strategy,5,5,5,0,0,,core_cue_ratio=1.00; reference_item_match=14/16,yes
manual_scoring_selected_02_03_15_22_23_24_v0.3_compare.xlsx,hard_plus_euler_shock_023,hard_plus,compressible_flow,discontinuous_solution_modeling,Compressible Euler equations with shocks,Pro/zai-org/GLM-4.7,GLM-4.7,Training Strategy,training_strategy,2.5,2,2,0.5,0.5,,core_cue_ratio=1.00; reference_item_match=10/16; cap<= 2: smooth strong-form PINN without weak/integral/conservative shock-aware treatment,yes
manual_scoring_selected_02_03_15_22_23_24_v0.3_compare.xlsx,hard_plus_euler_shock_023,hard_plus,compressible_flow,discontinuous_solution_modeling,Compressible Euler equations with shocks,deepseek-ai/DeepSeek-V4-Flash,DeepSeek-V4-Flash,Validation Failure Risks,validation_failure_risks,5,5,5,0,0,,core_cue_ratio=1.00; reference_item_match=11/17,yes
manual_scoring_selected_02_03_15_22_23_24_v0.3_compare.xlsx,hard_plus_euler_shock_023,hard_plus,compressible_flow,discontinuous_solution_modeling,Compressible Euler equations with shocks,Pro/moonshotai/Kimi-K2.6,Kimi-K2.6,Validation Failure Risks,validation_failure_risks,5,5,5,0,0,,core_cue_ratio=1.00; reference_item_match=14/17,yes
manual_scoring_selected_02_03_15_22_23_24_v0.3_compare.xlsx,hard_plus_euler_shock_023,hard_plus,compressible_flow,discontinuous_solution_modeling,Compressible Euler equations with shocks,Pro/zai-org/GLM-4.7,GLM-4.7,Validation Failure Risks,validation_failure_risks,4.5,4,4,0.5,0.5,,core_cue_ratio=0.60; reference_item_match=10/17,yes
