task_id,difficulty,domain,task_type,pde_system,model,prompt_setting,facet,facet_id,model_answer,reference_answer,assistant_view,scoring_standard,human_score_0_5,human_error_tags,human_notes,schema_valid,parse_error,normalized_file,score,score_rationale
easy_poisson_2d_source_003,easy,potential_fields,forward_pde_solving,2D Poisson equation,Pro/moonshotai/Kimi-K2.6,canonical_v0.3,Problem Formalization,problem_formalization,"Define the boundary-value problem ∇²u = f on a rectangular domain Ω ⊂ ℝ² with u = g on ∂Ω, where f is the known source term and g prescribes Dirichlet values. Domain extents, the explicit functional forms of f and g, and any coefficient fields are unspecified; they must be provided as callable functions or discrete data to instantiate the workflow. The target is a surrogate u_θ(x,y) that maps coordinates to the scalar field.","critical_points: identifies a 2D elliptic Poisson boundary-value problem; states scalar field u(x,y) as unknown; recognizes source term is known; states source term and sign convention explicitly || variables: x; y; u(x,y) || known_parameters: f(x,y)=2*pi^2*sin(pi*x)*sin(pi*y) || unknowns: u(x,y) || domain_spec: space: (x,y) in [0,1]^2 | time: not applicable || parameter_values: source: 2*pi^2*sin(pi*x)*sin(pi*y) || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; confuses Poisson with Laplace by dropping the source => max 2. The source term is central to the task.; adds a time dimension or IC => max 2. This is a steady elliptic problem.","AUTO_REVIEW: schema_valid=True | mentions cues: known, domain, field | check possible missing cues: unknown, parameter, geometry, forward, inverse, variable, identify, missing | This is a preliminary reading aid, not an automatic score.",0=无可用形式化；1=只复述题面；2=识别部分变量/目标但有重大遗漏；3=基本正确但遗漏数据角色、任务类型、已知/未知区分或缺失规格；4=明确区分未知量、已知输入、数据/观测、域和任务目标，但仍缺少一个任务特异建模决策或缺失信息处理；5=完整精确，明确 forward/inverse/data-assimilation/surrogate 目标，区分已知/未知/待推断参数，并可执行地处理缺失规格且不编造条件。,5,,,TRUE,,runs/pilot_v0.3/normalized/Pro_moonshotai_Kimi-K2.6__canonical_v0.3.jsonl,5,core_cue_ratio=0.80; reference_item_match=4/4
easy_poisson_2d_source_003,easy,potential_fields,forward_pde_solving,2D Poisson equation,Pro/moonshotai/Kimi-K2.6,canonical_v0.3,Physics Constraints,physics_constraints,"Enforce the Poisson residual ∇²u_θ − f = 0 at interior collocation points and the Dirichlet condition u_θ = g on the boundary. Because the problem is elliptic, the interior solution is entirely determined by the boundary data and source; there are no initial conditions or convective fluxes. If the source or boundary data lacks regularity (e.g., discontinuities or corners), the classical solution assumption may fail and must be regularized or treated with enriched basis functions.","critical_points: includes Poisson residual with source term; includes Dirichlet boundary enforcement; does not introduce time or initial conditions; enforces Poisson residual with correct source term and sign || canonical_pde: -Delta u(x,y) = f(x,y), with f(x,y)=2*pi^2*sin(pi*x)*sin(pi*y) || constraints: boundary_conditions: u(x,y)=0 on the boundary of [0,1]^2 || reference_conditions: boundary: u=0 on all sides of [0,1]^2 || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; confuses Poisson with Laplace by dropping the source => max 2. The source term is central to the task.; adds a time dimension or IC => max 2. This is a steady elliptic problem.","AUTO_REVIEW: schema_valid=True | mentions cues: residual, initial, boundary, dirichlet | check possible missing cues: pde, equation, neumann, periodic, constraint, conservation, divergence, incompressible | This is a preliminary reading aid, not an automatic score.",0=遗漏或写错核心物理约束；1=只泛泛说满足 PDE；2=包含部分约束但漏 IC/BC/观测/特殊约束；3=主要 residual 与条件基本正确；4=明确给出 residual、作用区域、IC/BC/观测和物理假设；5=进一步识别兼容性、守恒、散度、变系数、正则性等任务特异要求。,5,,,TRUE,,runs/pilot_v0.3/normalized/Pro_moonshotai_Kimi-K2.6__canonical_v0.3.jsonl,5,core_cue_ratio=1.00; reference_item_match=7/9
easy_poisson_2d_source_003,easy,potential_fields,forward_pde_solving,2D Poisson equation,Pro/moonshotai/Kimi-K2.6,canonical_v0.3,Model Choice,model_choice,"Use a fully-connected neural network (PINN) with 3–5 hidden layers of 32–64 neurons and a smooth activation (tanh or sinusoidal). A coordinate-input architecture (x,y) → u_θ is appropriate because the domain is low-dimensional and static. If the rectangular domain is axis-aligned, optionally multiply the network output by a smooth distance function to the boundary so that u_θ exactly satisfies Dirichlet conditions, removing the need for a soft boundary penalty. Fourier feature embeddings can be added if high-frequency content in f or g is suspected.","critical_points: chooses a PINN/neural field for an elliptic PDE; states sign convention or handles it consistently || acceptable_model_choices: PINN; physics-informed neural network; standard neural field with PDE residual || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.","AUTO_REVIEW: schema_valid=True | mentions cues: pinn, neural, fourier, architecture, network | check possible missing cues: physics-informed, mlp, operator, siren, domain decomposition, weak | This is a preliminary reading aid, not an automatic score.",0=无合适模型；1=泛称 NN/PINN；2=模型可行但理由弱；3=模型类别、输入输出和基本理由正确；4=架构与 PDE 类型、数据、导数、约束和正/反问题匹配；5=能针对高频、刚性、守恒、多尺度、复杂几何或可辨识性做任务感知选择。,5,,,TRUE,,runs/pilot_v0.3/normalized/Pro_moonshotai_Kimi-K2.6__canonical_v0.3.jsonl,5,core_cue_ratio=1.00; reference_item_match=4/5
easy_poisson_2d_source_003,easy,potential_fields,forward_pde_solving,2D Poisson equation,Pro/moonshotai/Kimi-K2.6,canonical_v0.3,Training Strategy,training_strategy,"Minimize the composite loss L = L_interior + λ L_boundary, where L_interior is the mean squared Poisson residual at collocation points and L_boundary is the MSE on boundary samples. Sample interior points via Latin Hypercube Sampling or a uniform mesh, and place boundary points densely on the four edges. Start with Adam (learning rate 1e−3, decay) for 20k–50k iterations, then switch to L-BFGS to tighten the residual. Set λ ≈ 1–100; if exact BC enforcement is not used, adapt λ via NTK weighting or gradient norm balancing. Monitor the PDE residual and boundary error separately.","critical_points: samples interior collocation points and all boundary sides; weights boundary loss adequately; normalizes coordinates or domain || expected_loss_terms: Poisson residual loss; Dirichlet boundary loss; Poisson source residual loss || expected_training_strategy: sample interior collocation points; sample boundary points on all sides; state the sign convention for the Poisson equation; normalize coordinates || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.","AUTO_REVIEW: schema_valid=True | mentions cues: loss, residual, boundary, sampling, collocation, adam, l-bfgs, weight | check possible missing cues: data, initial, optimizer, normalize, adaptive | This is a preliminary reading aid, not an automatic score.",0=无可用训练方案；1=只泛称训练/最小化误差；2=有部分 loss 但漏关键项；3=包含 PDE、IC/BC/数据 loss、采样和优化；4=含归一化、Adam+L-BFGS、loss balancing、稳定性或监控；5=针对刚性、高频、长时程、边界层、多尺度、inverse/noisy 等困难给出具体训练策略。,5,,,TRUE,,runs/pilot_v0.3/normalized/Pro_moonshotai_Kimi-K2.6__canonical_v0.3.jsonl,5,core_cue_ratio=1.00; reference_item_match=7/10
easy_poisson_2d_source_003,easy,potential_fields,forward_pde_solving,2D Poisson equation,Pro/moonshotai/Kimi-K2.6,canonical_v0.3,Validation Failure Risks,validation_failure_risks,"Primary risks include: (1) spectral bias preventing capture of high-frequency modes in f or g; (2) imbalanced loss weights causing either large boundary errors or large interior residuals; (3) collocation undersampling near regions where ∇²u changes rapidly; (4) training stagnation in local minima, especially if the aspect ratio is extreme; (5) absence of a reference solution or field observations means generalization error can only be bounded via residual monitoring or domain-decomposition consistency checks, not direct error measurement. Additionally, if f or g is non-smooth, standard PINN assumptions break down and predicted gradients will be unreliable.","critical_points: checks residual error; checks boundary error; compares to analytic or numerical reference || expected_validation: compare with analytical solution u=sin(pi*x)*sin(pi*y); report residual error; report boundary error || failure_traps: misses source term; confuses Poisson with Laplace; omits boundary loss; uses the opposite sign convention without stating it; omits source term or incorrectly assumes Laplace equation || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.","AUTO_REVIEW: schema_valid=True | mentions cues: residual, error, risk, reference | check possible missing cues: validate, validation, compare, failure, identifiability, conservation, divergence, stability | This is a preliminary reading aid, not an automatic score.",0=无验证或风险分析；1=泛泛说检查精度；2=有部分验证但不任务特异；3=包含参考解/held-out/residual/IC-BC 检查和常见 PINN 风险；4=包含任务特异物理一致性指标与失败模式；5=深入说明不可验证内容、可辨识性、缺失条件、高频/守恒/散度/刚性等细节风险。,4,,,TRUE,,runs/pilot_v0.3/normalized/Pro_moonshotai_Kimi-K2.6__canonical_v0.3.jsonl,4,core_cue_ratio=1.00; reference_item_match=4/11
easy_burgers_1d_periodic_004,easy,fluid_dynamics,forward_pde_solving,1D viscous Burgers equation,Pro/moonshotai/Kimi-K2.6,canonical_v0.3,Problem Formalization,problem_formalization,"The governing equation is the 1D viscous Burgers equation u_t + u u_x = nu u_xx on a periodic spatial domain of length L and time interval [0,T], with known initial condition u(x,0)=u_0(x) and known viscosity nu>0. Missing specifications are the domain length L, final time T, and whether any observational data exist or the task is a pure forward physics-informed solve. The objective is to learn a surrogate u_theta(x,t) that satisfies the PDE, periodicity, and initial condition while resolving potential steep gradients.","critical_points: identifies viscous Burgers equation; states u(x,t) as velocity field; recognizes known viscosity and forward-solve setting || variables: x; t; u(x,t) || known_parameters: nu = 0.01/pi || unknowns: u(x,t) || domain_spec: space: x in [0,1] | time: t in [0,1] || parameter_values: nu: 0.01/pi || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; drops nonlinear advection => max 2. The nonlinear term defines Burgers dynamics.","AUTO_REVIEW: schema_valid=True | mentions cues: known, domain, forward, missing | check possible missing cues: unknown, parameter, geometry, field, inverse, variable, identify | This is a preliminary reading aid, not an automatic score.",0=无可用形式化；1=只复述题面；2=识别部分变量/目标但有重大遗漏；3=基本正确但遗漏数据角色、任务类型、已知/未知区分或缺失规格；4=明确区分未知量、已知输入、数据/观测、域和任务目标，但仍缺少一个任务特异建模决策或缺失信息处理；5=完整精确，明确 forward/inverse/data-assimilation/surrogate 目标，区分已知/未知/待推断参数，并可执行地处理缺失规格且不编造条件。,4,,,TRUE,,runs/pilot_v0.3/normalized/Pro_moonshotai_Kimi-K2.6__canonical_v0.3.jsonl,4,"core_cue_ratio=1.00; reference_item_match=2/3; pf_strict_cap<=4: 5 requires known/unknown split, task type, missing-spec handling, task-specific decision, and high reference match"
easy_burgers_1d_periodic_004,easy,fluid_dynamics,forward_pde_solving,1D viscous Burgers equation,Pro/moonshotai/Kimi-K2.6,canonical_v0.3,Physics Constraints,physics_constraints,"Constraints are the PDE residual, the exact initial condition at t=0, and periodic boundary conditions u(0,t)=u(L,t) and u_x(0,t)=u_x(L,t). The periodic domain implies no net flux and conservation of total mass. Viscosity nu regularizes steep gradients; the model must not introduce spurious oscillations that violate the implicit entropy condition of the viscous form.","critical_points: includes nonlinear advection u u_x and viscosity term; includes initial-condition loss; enforces periodic value and preferably derivative consistency; enforces periodic boundary conditions on both u and its spatial derivative || canonical_pde: u_t + u * u_x = nu * u_xx, with nu = 0.01/pi || constraints: initial_condition: u(x,0)=sin(2*pi*x) for the reference setting | boundary_conditions: u(0,t)=u(1,t); u_x(0,t)=u_x(1,t) || reference_conditions: initial: u(x,0)=sin(2*pi*x) | boundary: u(0,t)=u(1,t); u_x(0,t)=u_x(1,t) || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; treats periodic boundaries as fixed Dirichlet boundaries => max 2. Boundary type is explicitly periodic.; drops nonlinear advection => max 2. The nonlinear term defines Burgers dynamics.","AUTO_REVIEW: schema_valid=True | mentions cues: pde, residual, initial, boundary, periodic, constraint, conservation, mass | check possible missing cues: equation, dirichlet, neumann, divergence, incompressible | This is a preliminary reading aid, not an automatic score.",0=遗漏或写错核心物理约束；1=只泛泛说满足 PDE；2=包含部分约束但漏 IC/BC/观测/特殊约束；3=主要 residual 与条件基本正确；4=明确给出 residual、作用区域、IC/BC/观测和物理假设；5=进一步识别兼容性、守恒、散度、变系数、正则性等任务特异要求。,5,,,TRUE,,runs/pilot_v0.3/normalized/Pro_moonshotai_Kimi-K2.6__canonical_v0.3.jsonl,5,core_cue_ratio=1.00; reference_item_match=7/9
easy_burgers_1d_periodic_004,easy,fluid_dynamics,forward_pde_solving,1D viscous Burgers equation,Pro/moonshotai/Kimi-K2.6,canonical_v0.3,Model Choice,model_choice,"Use a fully-connected PINN with an exact periodic embedding layer mapping spatial input x to [cos(2*pi*x/L), sin(2*pi*x/L)] to satisfy periodicity a priori. To mitigate spectral bias and capture steep gradients, augment with random Fourier feature mappings for the spatial coordinate. The network outputs scalar u_theta(x,t). Architecture: 4-6 hidden layers with 50-100 neurons and tanh or Swish activations. This is justified because the problem is a forward PDE solve with known parameters and no stated data, making a modified PINN the most direct approach.","critical_points: chooses PINN or conservative/shock-aware variant; accounts for possible steep gradients || acceptable_model_choices: PINN; physics-informed neural network; conservative or shock-aware PINN variant || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.","AUTO_REVIEW: schema_valid=True | mentions cues: pinn, fourier, architecture, network | check possible missing cues: physics-informed, neural, mlp, operator, siren, domain decomposition, weak | This is a preliminary reading aid, not an automatic score.",0=无合适模型；1=泛称 NN/PINN；2=模型可行但理由弱；3=模型类别、输入输出和基本理由正确；4=架构与 PDE 类型、数据、导数、约束和正/反问题匹配；5=能针对高频、刚性、守恒、多尺度、复杂几何或可辨识性做任务感知选择。,4,,,TRUE,,runs/pilot_v0.3/normalized/Pro_moonshotai_Kimi-K2.6__canonical_v0.3.jsonl,4,core_cue_ratio=1.00; reference_item_match=2/5
easy_burgers_1d_periodic_004,easy,fluid_dynamics,forward_pde_solving,1D viscous Burgers equation,Pro/moonshotai/Kimi-K2.6,canonical_v0.3,Training Strategy,training_strategy,"Minimize L = lambda_pde L_pde + lambda_ic L_ic, where L_pde is the MSE of the Burgers residual on collocation points and L_ic is the MSE against the known initial profile; periodicity is enforced architecturally, not via penalty. Apply residual-based adaptive refinement (RAR) to add points in high-residual regions near steep fronts. Normalize inputs to O(1). Train first with Adam (lr ~1e-3), then fine-tune with L-BFGS. Use causal training—either time-marching on subintervals or causal weights—to enforce temporal ordering. For long T, employ curriculum training that progressively expands the time window. Validation metrics include the PDE residual L2 norm, relative error on the initial condition, and maximum residual in high-gradient zones.","critical_points: uses matched periodic boundary sampling; uses residual/adaptive sampling near steep gradients; balances residual, IC, and periodic losses || expected_loss_terms: Burgers residual loss; initial condition loss; periodic boundary loss; optional periodic derivative loss; periodic derivative loss || expected_training_strategy: sample interior collocation points; sample matched periodic boundary pairs; consider residual-based adaptive sampling near steep gradients; use loss weighting to balance residual, initial, and periodic boundary terms; include separate loss for periodic derivative continuity; consider using Fourier features or SIREN network for periodic functions || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; treats periodic boundaries as fixed Dirichlet boundaries => max 2. Boundary type is explicitly periodic.","AUTO_REVIEW: schema_valid=True | mentions cues: residual, initial, collocation, adam, l-bfgs, weight, normalize, adaptive | check possible missing cues: loss, data, boundary, sampling, optimizer | This is a preliminary reading aid, not an automatic score.",0=无可用训练方案；1=只泛称训练/最小化误差；2=有部分 loss 但漏关键项；3=包含 PDE、IC/BC/数据 loss、采样和优化；4=含归一化、Adam+L-BFGS、loss balancing、稳定性或监控；5=针对刚性、高频、长时程、边界层、多尺度、inverse/noisy 等困难给出具体训练策略。,5,,,TRUE,,runs/pilot_v0.3/normalized/Pro_moonshotai_Kimi-K2.6__canonical_v0.3.jsonl,5,core_cue_ratio=1.00; reference_item_match=14/14
easy_burgers_1d_periodic_004,easy,fluid_dynamics,forward_pde_solving,1D viscous Burgers equation,Pro/moonshotai/Kimi-K2.6,canonical_v0.3,Validation Failure Risks,validation_failure_risks,"Risks include: (1) spectral bias failing to resolve thin viscous layers if nu is small; (2) causality violation when training on the full [0,T] domain monolithically without temporal ordering; (3) error accumulation over long time horizons; (4) soft enforcement of periodicity leading to boundary mismatches; (5) unspecified L or T preventing proper normalization and sampling; (6) competition between PDE and IC loss terms causing slow convergence or poor local minima, requiring adaptive weighting such as NTK balancing.","critical_points: checks numerical reference error; checks residual; checks periodicity and gradient/steep-front behavior || expected_validation: compare against a numerical solver; report L2 error; report PDE residual; check periodic value and derivative errors || failure_traps: omits nonlinear advection term; treats periodic BC as Dirichlet zero BC; omits initial condition; ignores possible steep gradients; enforces only value periodicity and omits derivative continuity || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.","AUTO_REVIEW: schema_valid=True | mentions cues: error, risk | check possible missing cues: validate, validation, residual, compare, failure, identifiability, conservation, divergence | This is a preliminary reading aid, not an automatic score.",0=无验证或风险分析；1=泛泛说检查精度；2=有部分验证但不任务特异；3=包含参考解/held-out/residual/IC-BC 检查和常见 PINN 风险；4=包含任务特异物理一致性指标与失败模式；5=深入说明不可验证内容、可辨识性、缺失条件、高频/守恒/散度/刚性等细节风险。,4,,,TRUE,,runs/pilot_v0.3/normalized/Pro_moonshotai_Kimi-K2.6__canonical_v0.3.jsonl,4,core_cue_ratio=1.00; reference_item_match=5/12
