task_id,difficulty,domain,task_type,pde_system,model,prompt_setting,facet,facet_id,model_answer,reference_answer,assistant_view,scoring_standard,human_score_0_5,human_error_tags,human_notes,schema_valid,parse_error,normalized_file,score,score_rationale,cue_rules_pending,claim_findings
medium_laplace_L_corner_007r,medium,potential_fields,boundary_value_problem,2D Laplace equation on an L-shaped domain,deepseek-v4-pro,canonical_v0.4,Validation Failure Risks,validation_failure_risks,"A standard smooth MLP with uniform collocation cannot represent the gradient singularity: it will try to approximate the unbounded gradient with a steep but finite gradient, leaving a large PDE residual near the corner and producing inaccurate potentials and gradients in a neighborhood. Uniform sampling underrepresents the corner, exacerbating underfitting. With the enriched ansatz, risks include: (i) the one‑term φ_sing may not capture higher‑order singular modes, causing small persistent residual near the corner; (ii) the smooth lifting l(x) might not be C² at the corner, introducing artificial gradient singularities and training instability – mitigated by using a smoothed distance function; (iii) the FEM reference may itself be insufficiently resolved at the corner if not adaptively refined with singular elements; this can be checked by mesh convergence studies.","critical_points: reports corner-neighborhood error separately from the bulk; checks against the analytic singular solution or a refined reference near the corner || expected_validation: compare with analytical solution u=sin(pi*x)*sinh(pi*y)/sinh(pi); report boundary error; report Laplace residual || failure_traps: uniform collocation with plain smooth MLP and no corner mechanism; states a corner-singularity exponent inconsistent with the re-entrant angle; only global error metric, no corner-local assessment || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; validation reports only a global error metric with no corner-local assessment => max 3. Global metrics hide the corner failure this task is about.","AUTO_REVIEW: schema_valid=True | mentions cues: residual, risk, stability, reference | check possible missing cues: validate, validation, error, compare, failure, identifiability, conservation, divergence | This is a preliminary reading aid, not an automatic score.",0=无验证或风险分析；1=泛泛说检查精度；2=有部分验证但不任务特异；3=包含参考解/held-out/residual/IC-BC 检查和常见 PINN 风险；4=包含任务特异物理一致性指标与失败模式；5=深入说明不可验证内容、可辨识性、缺失条件、高频/守恒/散度/刚性等细节风险。,3,,,True,,runs/explore_stability_20260714/sample2/normalized/deepseek-v4-pro__canonical_v0.4.jsonl,3,core_cue_ratio=1.00; reference_item_match=2/8,cap_global_metric_only,
medium_heat_inverse_alpha_009,medium,heat_transfer,inverse_parameter_estimation,1D heat equation,deepseek-v4-pro,canonical_v0.4,Problem Formalization,problem_formalization,"The domain is 1D rod, heat equation ∂u/∂t = α ∂²u/∂x² with unknown constant diffusivity α > 0. Given sparse noisy point measurements of u at (x_i, t_i). Goal: infer α and reconstruct u(x,t) over [0,L]×[0,T]. Missing essential conditions: rod length L, time horizon T, initial temperature distribution u(x,0), and boundary conditions at x=0, L (type and values). Without these, the inverse problem is ill-posed; they must be provided from experimental setup or inferred with caution.","critical_points: identifies an inverse heat-equation parameter-estimation task; states both u(x,t) and diffusivity alpha as unknowns; recognizes sparse/noisy sensor data || variables: x; t; u(x,t); alpha || known_parameters:  || unknowns: u(x,t); alpha || domain_spec: space: x in [0,1] | time: t in [0,1] || parameter_values: alpha_true: 0.5 | sensor_count: 100 | noise: 1 percent Gaussian noise || scoring_note: Do not require the model to guess the private IC/BC. Full-credit plans should state that IC/BC are needed or should be incorporated if available, and should not hallucinate unsupported values. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; treats diffusivity as known => max 2. The task is inverse parameter estimation.; the plan's forward/inverse declaration contradicts the task type of the specification => max 2. Wrong task type invalidates the formalization and the model framing (rubric v0.3 semantics).","AUTO_REVIEW: schema_valid=True | mentions cues: known, unknown, domain, inverse, missing | check possible missing cues: parameter, geometry, field, forward, variable, identify | This is a preliminary reading aid, not an automatic score.",0=无可用形式化；1=只复述题面；2=识别部分变量/目标但有重大遗漏；3=基本正确但遗漏数据角色、任务类型、已知/未知区分或缺失规格；4=明确区分未知量、已知输入、数据/观测、域和任务目标，但仍缺少一个任务特异建模决策或缺失信息处理；5=完整精确，明确 forward/inverse/data-assimilation/surrogate 目标，区分已知/未知/待推断参数，并可执行地处理缺失规格且不编造条件。,4,,,True,,runs/explore_stability_20260714/sample2/normalized/deepseek-v4-pro__canonical_v0.4.jsonl,4,core_cue_ratio=1.00; reference_item_match=1/3,cap_treats_diffusivity_known,
medium_heat_inverse_alpha_009,medium,heat_transfer,inverse_parameter_estimation,1D heat equation,deepseek-v4-pro,canonical_v0.4,Physics Constraints,physics_constraints,"PDE residual loss: f(x,t) = ∂u_NN/∂t - α ∂²u_NN/∂x² should vanish at collocation points. If initial and boundary conditions are known, they are enforced via additional MSE losses. If unknown, they become additional unknowns and must be regularized (e.g., as learnable functions) to avoid degeneracy. The diffusivity α is constrained positive via parameter transformation. Collocation points sampled over the full spatiotemporal domain.","critical_points: includes heat PDE residual with trainable alpha; includes data mismatch loss; states IC/BC must be specified or incorporated if available; does not hallucinate exact IC/BC || canonical_pde: u_t = alpha * u_xx with true alpha = 0.5 for the private reference || constraints: observations: 100 randomly sampled sparse temperature sensors with 1 percent Gaussian noise for the private reference setting | physics: heat equation form is known | initial_and_boundary_conditions: private execution reference uses u(x,0)=sin(pi*x), u(0,t)=0, u(1,t)=0; public task does not fully specify IC/BC, so a plan should request or account for them || reference_conditions: initial: u(x,0)=sin(pi*x) | boundary: u(0,t)=0; u(1,t)=0 | observations: 100 random space-time sensors with 1 percent Gaussian noise || scoring_note: Do not require the model to guess the private IC/BC. Full-credit plans should state that IC/BC are needed or should be incorporated if available, and should not hallucinate unsupported values. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; answer invents concrete IC/BC/parameters that are not provided by the public task and does not mark them as assumptions => max 2. Private execution references are not available to the model; unsupported guessing should be penalized.; omits sensor data loss => max 2. Sparse measurements are the basis for inference.","AUTO_REVIEW: schema_valid=True | mentions cues: pde, residual, initial, boundary | check possible missing cues: equation, dirichlet, neumann, periodic, constraint, conservation, divergence, incompressible | This is a preliminary reading aid, not an automatic score.",0=遗漏或写错核心物理约束；1=只泛泛说满足 PDE；2=包含部分约束但漏 IC/BC/观测/特殊约束；3=主要 residual 与条件基本正确；4=明确给出 residual、作用区域、IC/BC/观测和物理假设；5=进一步识别兼容性、守恒、散度、变系数、正则性等任务特异要求。,3,,,True,,runs/explore_stability_20260714/sample2/normalized/deepseek-v4-pro__canonical_v0.4.jsonl,3,core_cue_ratio=1.00; reference_item_match=1/10,cap_answer_invents_concrete_ic|cap_omits_sensor_data_loss,
medium_heat_inverse_alpha_009,medium,heat_transfer,inverse_parameter_estimation,1D heat equation,deepseek-v4-pro,canonical_v0.4,Model Choice,model_choice,"Physics-Informed Neural Network (PINN). A fully connected network u_NN(x,t; θ) approximates temperature field, while α is a separate trainable parameter. This architecture directly encodes the PDE into the loss, supports sparse data, and enables simultaneous field reconstruction and parameter estimation. Alternative operator learning would require dense observations; PINNs are well-suited for sparse inverse problems with known governing PDE.","critical_points: chooses PINN with learnable positive diffusivity; does not treat alpha as known; handles sparse/noisy observations; includes alpha as a trainable parameter in the network || acceptable_model_choices: PINN with trainable alpha; physics-informed neural network with parameter inference || scoring_note: Do not require the model to guess the private IC/BC. Full-credit plans should state that IC/BC are needed or should be incorporated if available, and should not hallucinate unsupported values. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; treats diffusivity as known => max 2. The task is inverse parameter estimation.; the plan's forward/inverse declaration contradicts the task type of the specification => max 2. Wrong task type invalidates the formalization and the model framing (rubric v0.3 semantics).","AUTO_REVIEW: schema_valid=True | mentions cues: pinn, physics-informed, neural, operator, architecture, network | check possible missing cues: mlp, fourier, siren, domain decomposition, weak | This is a preliminary reading aid, not an automatic score.",0=无合适模型；1=泛称 NN/PINN；2=模型可行但理由弱；3=模型类别、输入输出和基本理由正确；4=架构与 PDE 类型、数据、导数、约束和正/反问题匹配；5=能针对高频、刚性、守恒、多尺度、复杂几何或可辨识性做任务感知选择。,4,,,True,,runs/explore_stability_20260714/sample2/normalized/deepseek-v4-pro__canonical_v0.4.jsonl,4,core_cue_ratio=1.00; reference_item_match=4/6,cap_treats_diffusivity_known,
medium_heat_inverse_alpha_009,medium,heat_transfer,inverse_parameter_estimation,1D heat equation,deepseek-v4-pro,canonical_v0.4,Training Strategy,training_strategy,"Composite loss = λ_data * MSE_data + λ_PDE * MSE_PDE + λ_ic * MSE_ic + λ_bc * MSE_bc (if applicable). Optimize θ and α with Adam followed by L-BFGS. Sample collocation points randomly using Latin Hypercube or Sobol sequences. Use positive constraint α = softplus(α_raw). Balance loss terms with fixed or adaptive weighting (e.g., learning rate annealing). Monitor validation split for data error and PDE residual. Early stopping based on validation loss.","critical_points: jointly optimizes network and alpha; balances physics and noisy data losses; uses held-out sensors and positivity constraint || expected_loss_terms: PDE residual loss with trainable alpha; data loss on sparse noisy sensor measurements; initial condition loss if IC is available; boundary condition loss if BC is available; positivity constraint or positive parameterization for alpha; measurement data loss; parameter regularization loss || expected_training_strategy: jointly optimize network weights and alpha; enforce alpha positivity through parameterization or constraints; balance data and physics losses under noisy sparse observations; use held-out sensors for validation; explicitly state that IC/BC information is required if not given; treat alpha as trainable parameter; include measurement data into loss with noise weighting || scoring_note: Do not require the model to guess the private IC/BC. Full-credit plans should state that IC/BC are needed or should be incorporated if available, and should not hallucinate unsupported values. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; answer invents concrete IC/BC/parameters that are not provided by the public task and does not mark them as assumptions => max 2. Private execution references are not available to the model; unsupported guessing should be penalized.; treats diffusivity as known => max 2. The task is inverse parameter estimation.; omits sensor data loss => max 2. Sparse measurements are the basis for inference.","AUTO_REVIEW: schema_valid=True | mentions cues: loss, residual, data, collocation, adam, l-bfgs, weight, adaptive | check possible missing cues: initial, boundary, sampling, optimizer, normalize | This is a preliminary reading aid, not an automatic score.",0=无可用训练方案；1=只泛称训练/最小化误差；2=有部分 loss 但漏关键项；3=包含 PDE、IC/BC/数据 loss、采样和优化；4=含归一化、Adam+L-BFGS、loss balancing、稳定性或监控；5=针对刚性、高频、长时程、边界层、多尺度、inverse/noisy 等困难给出具体训练策略。,3,,,True,,runs/explore_stability_20260714/sample2/normalized/deepseek-v4-pro__canonical_v0.4.jsonl,3,core_cue_ratio=1.00; reference_item_match=5/17,cap_answer_invents_concrete_ic|cap_treats_diffusivity_known|cap_omits_sensor_data_loss,
medium_heat_inverse_alpha_009,medium,heat_transfer,inverse_parameter_estimation,1D heat equation,deepseek-v4-pro,canonical_v0.4,Validation Failure Risks,validation_failure_risks,"Non-uniqueness: different α paired with shifted initial/boundary conditions could fit data; need sufficient data coverage near boundaries and initial time. Sparse data may miss transient sharp gradients, causing α to be underestimated or overestimated. Noisy data may lead to overfitting and unstable α; use L2 regularization or Bayesian PINN. If boundary/initial conditions are missing entirely, the problem is underdetermined and may yield arbitrary solutions; incorporate any physical constraints (e.g., symmetry, known heat flux). Validate recovered α against independent measurements or physically plausible range.","critical_points: checks alpha error if reference exists; checks held-out sensor/field error; checks residual and sensitivity to noise || expected_validation: alpha estimation error if ground truth is available; field reconstruction error; PDE residual; held-out sensor error; sensitivity to noise || failure_traps: treats alpha as known; does not include data loss; does not constrain alpha positivity; hallucinates complete IC/BC instead of flagging missing or required conditions; does not include data loss for sparse measurements; treats alpha as fixed parameter || scoring_note: Do not require the model to guess the private IC/BC. Full-credit plans should state that IC/BC are needed or should be incorporated if available, and should not hallucinate unsupported values. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; answer invents concrete IC/BC/parameters that are not provided by the public task and does not mark them as assumptions => max 2. Private execution references are not available to the model; unsupported guessing should be penalized.","AUTO_REVIEW: schema_valid=True | mentions cues: validate | check possible missing cues: validation, residual, error, compare, risk, failure, identifiability, conservation | This is a preliminary reading aid, not an automatic score.",0=无验证或风险分析；1=泛泛说检查精度；2=有部分验证但不任务特异；3=包含参考解/held-out/residual/IC-BC 检查和常见 PINN 风险；4=包含任务特异物理一致性指标与失败模式；5=深入说明不可验证内容、可辨识性、缺失条件、高频/守恒/散度/刚性等细节风险。,3,,,True,,runs/explore_stability_20260714/sample2/normalized/deepseek-v4-pro__canonical_v0.4.jsonl,3,core_cue_ratio=1.00; reference_item_match=2/14,cap_answer_invents_concrete_ic,
medium_poisson_source_recovery_011,medium,potential_fields,unknown_source_recovery,2D Poisson equation,deepseek-v4-pro,canonical_v0.4,Problem Formalization,problem_formalization,"Given a bounded 2D domain Ω with known Dirichlet boundary condition u = g on ∂Ω, and noisy pointwise observations of u at N locations {x_i}, recover the unknown source term f(x) satisfying -Δu = f. The inverse problem is ill-posed because different f can produce identical observations when N is finite. No additional constraints (e.g., sign, compact support) are provided; domain shape, boundary function g, and noise level are unspecified and will be chosen for synthetic experiments.","critical_points: identifies inverse Poisson source-recovery task; states both field u(x,y) and source f(x,y) as unknowns; recognizes partial observations and available boundary information; states the ill-posedness/non-uniqueness of source recovery from partial observations || variables: x; y; u(x,y); f(x,y) || known_parameters:  || unknowns: u(x,y); f(x,y) || domain_spec: space: (x,y) in [0,1]^2 | time: not applicable || parameter_values: noise: 1 percent Gaussian noise | source_representation: neural source network f_phi(x,y) | source_instance: two-lobe Gaussian mixture (private): f = A1*exp(-|x-c1|^2/(2*sigma^2)) + A2*exp(-|x-c2|^2/(2*sigma^2)), c1=(0.35,0.60), c2=(0.70,0.30), sigma=0.08, A1=+1.0, A2=-0.8 (opposite-sign lobes: near-dipole configurations weakly identifiable) | n_observations: 24 interior points (6x4 jittered grid, fixed seed 20260714) | underdetermination_note: source dof >> observation count in the unrestricted class || scoring_note: Do not require the model to guess the private source form. Full-credit plans should identify unknown source recovery, include a source representation, and discuss regularization or identifiability. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; claims unique or exact source recovery from the stated partial observations without any regularization or restrictive parameterization => max 2. The prompt states non-uniqueness; the claim contradicts the specification.; the plan's forward/inverse declaration contradicts the task type of the specification => max 2. Wrong task type invalidates the formalization and the model framing (rubric v0.3 semantics).","AUTO_REVIEW: schema_valid=True | mentions cues: known, unknown, domain, inverse | check possible missing cues: parameter, geometry, field, forward, variable, identify, missing | This is a preliminary reading aid, not an automatic score.",0=无可用形式化；1=只复述题面；2=识别部分变量/目标但有重大遗漏；3=基本正确但遗漏数据角色、任务类型、已知/未知区分或缺失规格；4=明确区分未知量、已知输入、数据/观测、域和任务目标，但仍缺少一个任务特异建模决策或缺失信息处理；5=完整精确，明确 forward/inverse/data-assimilation/surrogate 目标，区分已知/未知/待推断参数，并可执行地处理缺失规格且不编造条件。,5,,,True,,runs/explore_stability_20260714/sample2/normalized/deepseek-v4-pro__canonical_v0.4.jsonl,5,core_cue_ratio=1.00; reference_item_match=3/4,,
medium_poisson_source_recovery_011,medium,potential_fields,unknown_source_recovery,2D Poisson equation,deepseek-v4-pro,canonical_v0.4,Physics Constraints,physics_constraints,"The recovered field u must satisfy the Poisson equation in strong form, the specified boundary condition, and approximately match observations. No further physical constraints (e.g., non-negative source) are assumed, but could be incorporated if available. PDE residual is enforced via a forward solve.","critical_points: includes Poisson residual coupling u and learned/parameterized source; includes boundary loss; includes observation data loss; mentions regularization or priors for source identifiability || canonical_pde: -Delta u(x,y) = f(x,y), with f unknown to the agent and represented as f_phi(x,y) in the plan || constraints: observations: 200 sparse observations of u with 1 percent Gaussian noise for the private reference setting | boundary_conditions: u=0 on the boundary of [0,1]^2 for the private reference setting || reference_conditions: boundary: u=0 on boundary of [0,1]^2 | observations: 24 interior u observations with 1 percent Gaussian noise (6x4 jittered grid, fixed seed) || scoring_note: Do not require the model to guess the private source form. Full-credit plans should identify unknown source recovery, include a source representation, and discuss regularization or identifiability. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; claims unique or exact source recovery from the stated partial observations without any regularization or restrictive parameterization => max 2. The prompt states non-uniqueness; the claim contradicts the specification.","AUTO_REVIEW: schema_valid=True | mentions cues: pde, residual, equation, boundary, constraint | check possible missing cues: initial, dirichlet, neumann, periodic, conservation, divergence, incompressible, mass | This is a preliminary reading aid, not an automatic score.",0=遗漏或写错核心物理约束；1=只泛泛说满足 PDE；2=包含部分约束但漏 IC/BC/观测/特殊约束；3=主要 residual 与条件基本正确；4=明确给出 residual、作用区域、IC/BC/观测和物理假设；5=进一步识别兼容性、守恒、散度、变系数、正则性等任务特异要求。,3,,,True,,runs/explore_stability_20260714/sample2/normalized/deepseek-v4-pro__canonical_v0.4.jsonl,3,core_cue_ratio=1.00; reference_item_match=4/13,,
medium_poisson_source_recovery_011,medium,potential_fields,unknown_source_recovery,2D Poisson equation,deepseek-v4-pro,canonical_v0.4,Model Choice,model_choice,"Represent f in a low-dimensional linear basis: f(x) = Σ_k a_k φ_k(x), where {φ_k} are chosen basis functions (e.g., RBFs with fixed centers, or finite element shape functions on a coarse grid). This reduces the degrees of freedom to K << number of effective observations, making the parameter-to-observation map injective and the inverse problem well-posed. The unknown coefficients a are inferred. The forward problem is solved for u given a using a differentiable numerical solver (e.g., finite elements). The observation layout and basis size jointly determine which spatial scales of f are observable: only components whose responses at observation points are linearly independent can be resolved. This representation explicitly restricts f to a subspace where the inverse problem is over-determined, preventing arbitrary high-frequency oscillations.","critical_points: chooses two-network PINN, neural source parameterization, or equivalent; does not assume source is known; uses separate networks to represent u and the source term f || acceptable_model_choices: PINN with neural source term; two-network PINN for field and source; parameterized source model with physics loss; dual-network PINN (u and source); PINN with auxiliary source network || scoring_note: Do not require the model to guess the private source form. Full-credit plans should identify unknown source recovery, include a source representation, and discuss regularization or identifiability. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; the source representation (network, basis, grid) is chosen without any identifiability rationale => max 3. Representation choice is exactly where well-posedness is restored or lost.; the plan's forward/inverse declaration contradicts the task type of the specification => max 2. Wrong task type invalidates the formalization and the model framing (rubric v0.3 semantics).","AUTO_REVIEW: schema_valid=True | mentions cues: none detected | check possible missing cues: pinn, physics-informed, neural, mlp, operator, fourier, siren, architecture | This is a preliminary reading aid, not an automatic score.",0=无合适模型；1=泛称 NN/PINN；2=模型可行但理由弱；3=模型类别、输入输出和基本理由正确；4=架构与 PDE 类型、数据、导数、约束和正/反问题匹配；5=能针对高频、刚性、守恒、多尺度、复杂几何或可辨识性做任务感知选择。,2,,,True,,runs/explore_stability_20260714/sample2/normalized/deepseek-v4-pro__canonical_v0.4.jsonl,2,core_cue_ratio=0.00; reference_item_match=1/8,cap_no_identifiability_rationale,
medium_poisson_source_recovery_011,medium,potential_fields,unknown_source_recovery,2D Poisson equation,deepseek-v4-pro,canonical_v0.4,Training Strategy,training_strategy,"Define loss L(a) = Σ_i w_i (u_obs(x_i) - u(a; x_i))^2 + λ R(a), where u(a) is the solution of the PDE with source parameter a, R(a) is a regularization term (Tikhonov: ||a||^2, promoting small coefficients and smoothness), λ chosen via cross-validation. The forward solve is performed using a differentiable PDE solver (FEM with automatic differentiation). Minimize L via gradient-based optimizer (L-BFGS) to estimate â. Validation: generate synthetic data with known a_true, add noise. Evaluate recovery using a spectral-filtered error metric: project both f_true and f_recovered onto the subspace spanned by the first K singular vectors of the sensitivity matrix (observation-to-coefficient), and compute error only in that subspace. This avoids penalizing unidentifiable high-frequency components. Additionally, test with sources having distinct spatial frequency content to confirm that the method recovers only those features within the observable band.","critical_points: jointly trains field and source representations; balances data, boundary, and residual losses; uses regularization/smoothness or identifiability checks || expected_loss_terms: Poisson residual loss coupling u and f_phi; sparse field observation data loss; boundary condition loss; regularization or smoothness prior for source recovery; measurement data loss; source network regularization || expected_training_strategy: represent the source as a neural source network f_phi(x,y) or another explicit parameterization; jointly train field and source representations; sample interior and boundary points; balance data, boundary, and PDE residual losses; address inverse-problem non-identifiability with regularization or priors; simultaneously train u-network and source-network; use regularization to prevent source overfitting || scoring_note: Do not require the model to guess the private source form. Full-credit plans should identify unknown source recovery, include a source representation, and discuss regularization or identifiability. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.","AUTO_REVIEW: schema_valid=True | mentions cues: loss, data, optimizer, l-bfgs | check possible missing cues: residual, initial, boundary, sampling, collocation, adam, weight, normalize | This is a preliminary reading aid, not an automatic score.",0=无可用训练方案；1=只泛称训练/最小化误差；2=有部分 loss 但漏关键项；3=包含 PDE、IC/BC/数据 loss、采样和优化；4=含归一化、Adam+L-BFGS、loss balancing、稳定性或监控；5=针对刚性、高频、长时程、边界层、多尺度、inverse/noisy 等困难给出具体训练策略。,4,,,True,,runs/explore_stability_20260714/sample2/normalized/deepseek-v4-pro__canonical_v0.4.jsonl,4,core_cue_ratio=1.00; reference_item_match=5/16,,
medium_poisson_source_recovery_011,medium,potential_fields,unknown_source_recovery,2D Poisson equation,deepseek-v4-pro,canonical_v0.4,Validation Failure Risks,validation_failure_risks,"1) Basis overfitting: if K is too large, source recovery becomes ill-posed again, leading to amplified noise and spurious oscillations. 2) Observation layout limitations: if N is small or clustered, even low-frequency source components may be unidentifiable, causing estimator bias towards zero. 3) Regularization bias: Tikhonov regularization shrinks coefficients, underestimating source magnitude and smoothing sharp features beyond what observational resolution can support. 4) Discretization error: coarse numerical grid can introduce model error that propagates into recovered f, especially near boundaries. 5) Aliasing: true source components above Nyquist frequency for the observation spacing can alias into lower frequencies, distorting the recovered low-wavenumber components; validation must include such test cases to quantify robustness.","critical_points: checks field reconstruction; checks source recovery if reference exists; checks residual, boundary error, and sensitivity to noise/sparsity || expected_validation: field reconstruction error on held-out points; source recovery error if private reference is available; PDE residual; boundary error; sensitivity to noise and observation sparsity || failure_traps: assumes source is known; does not represent the unknown source; omits data loss; omits boundary constraints; ignores non-identifiability of inverse source recovery; assumes constant source or does not model source separately; claims unique recovery without regularization; no identifiability rationale for source representation; validates field only, never the source || scoring_note: Do not require the model to guess the private source form. Full-credit plans should identify unknown source recovery, include a source representation, and discuss regularization or identifiability. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; validation evaluates only the reconstructed field and never the recovered source against held-out information (or does not acknowledge that source error cannot be fully validated without ground truth) => max 3. Field fit does not certify source recovery under non-uniqueness.","AUTO_REVIEW: schema_valid=True | mentions cues: validation, error | check possible missing cues: validate, residual, compare, risk, failure, identifiability, conservation, divergence | This is a preliminary reading aid, not an automatic score.",0=无验证或风险分析；1=泛泛说检查精度；2=有部分验证但不任务特异；3=包含参考解/held-out/residual/IC-BC 检查和常见 PINN 风险；4=包含任务特异物理一致性指标与失败模式；5=深入说明不可验证内容、可辨识性、缺失条件、高频/守恒/散度/刚性等细节风险。,3,,,True,,runs/explore_stability_20260714/sample2/normalized/deepseek-v4-pro__canonical_v0.4.jsonl,3,core_cue_ratio=1.00; reference_item_match=5/17,cap_source_never_validated,
hard_navier_stokes_2d_018,hard,fluid_dynamics,forward_or_data_assimilation,2D incompressible Navier-Stokes equations,deepseek-v4-pro,canonical_v0.4,Problem Formalization,problem_formalization,"We aim to reconstruct 2D incompressible flow velocity u(x,y,t), v(x,y,t) and pressure p(x,y,t) from sparse, possibly noisy velocity observations, without any pressure measurements. The domain, boundary conditions, and initial conditions are only partially known. The Navier–Stokes equations (momentum balance and continuity) serve as physical constraints. Missing information: exact domain geometry, boundary condition types (e.g., Dirichlet, Neumann), and IC profiles are not fully specified; they are assumed available only on subsets of the boundary/initial time. Pressure is undetermined by the data alone—momentum equations determine p up to a function that yields zero momentum residual for the recovered velocity. Without further constraints, p is not unique; we impose a regularization (e.g., minimal L2 norm or zero mean) to select a physically plausible pressure field and make the problem well-posed.","critical_points: identifies 2D incompressible Navier-Stokes/data-assimilation task; states velocity components and pressure as unknowns; recognizes pressure is not directly observed; states that pressure is determined only up to an additive constant and fixes a gauge (or adopts a pressure-free formulation) || variables: x; y; t; u(x,y,t); v(x,y,t); p(x,y,t) || known_parameters: Re = 100; forcing if present || unknowns: u(x,y,t); v(x,y,t); p(x,y,t) up to an additive constant || domain_spec: space: (x,y) in [0,1]^2 or a standard 2D flow domain | time: t in [0,1] for transient setting || parameter_values: Re: 100 | pressure_observed: false | instance: Taylor-Green vortex, nu = 0.01 (private reference; execution-validity candidate) || scoring_note: Do not require exact private BC from the public task. Full-credit plans must include pressure, incompressibility, velocity data loss, and boundary/initial handling conditional on available details. || facet_cap_rules: answer gives only a generic PINN workflow without task-specific residuals, constraints, or risks => max 3. Generic correctness should not receive full credit in a task-specific planning benchmark.; claims to recover absolute pressure values from velocity observations alone => max 2. Identifiability error: pressure is determined only up to a constant.","AUTO_REVIEW: schema_valid=True | mentions cues: known, domain, geometry, field, missing | check possible missing cues: unknown, parameter, forward, inverse, variable, identify | This is a preliminary reading aid, not an automatic score.",0=无可用形式化；1=只复述题面；2=识别部分变量/目标但有重大遗漏；3=基本正确但遗漏数据角色、任务类型、已知/未知区分或缺失规格；4=明确区分未知量、已知输入、数据/观测、域和任务目标，但仍缺少一个任务特异建模决策或缺失信息处理；5=完整精确，明确 forward/inverse/data-assimilation/surrogate 目标，区分已知/未知/待推断参数，并可执行地处理缺失规格且不编造条件。,4,,,True,,runs/explore_stability_20260714/sample2/normalized/deepseek-v4-pro__canonical_v0.4.jsonl,4,core_cue_ratio=1.00; reference_item_match=1/4,,
